ID,target,Factor1,Factor2,Factor3,Factor4,Factor5,Factor6,Factor7
57f97b595,2100000,0.2798900302,-1.079541857,0.4018407842,-0.765446764,1.9973517512,-1.229567929,1.1259767673
57fc9348d,4000000,-0.22282569,-0.184179654,0.0187430894,-0.101687978,-0.156892177,0.0095575494,0.0473483905
58154ba06,1500000,-0.236961034,-0.130696136,0.1827868934,-0.060269968,0.1829254563,-0.008914826,0.0258532187
581b6db60,500000,-0.298367286,-0.19592112,0.1067055915,-0.067133755,-0.156802318,-0.138879416,-0.050569245
581d479dd,13263000,4.3629082915,-5.54944469,-8.251172334,1.172841743,-1.53153786,-4.048440918,-1.750440356
5820d3753,318000,-0.190055768,-0.101896383,-0.182572748,0.0244137242,-0.117592289,-0.097294093,-0.059614869
582f00ab7,800000,-0.271436782,-0.172337419,0.0156625328,-0.026818438,-0.074692492,-0.118570771,-0.031591674
58402caaa,4000000,-0.309984838,-0.176190775,0.096838258,-0.054945791,-0.122683159,-0.116756742,-0.043908108
5846e53b3,650000,-0.250036819,-0.320182516,0.0878120366,-0.152590881,0.163332714,-0.309902405,-0.062845361
584b27628,400000,-0.244041651,-0.222164297,0.0907295249,-0.114839405,0.1965411587,-0.155422309,0.1599049345
587231ce6,2500000,-0.261193975,-0.175453615,0.0594422906,-0.110601262,0.0725471088,-0.147997156,-0.066646827
587ab29c3,8800000,1.0400612696,-0.076033986,0.0345332099,-1.047646057,1.0214419645,-0.754338743,-0.289291795
588372cb2,3150000,0.1944354867,-1.037940521,-0.260905544,0.3169542115,1.2787524589,-0.532122834,-1.612632576
588b8f63e,8470000,1.422863614,-1.620503885,-0.42686077,-1.757773467,0.3901955291,1.0367349111,0.2806479374
58938a9f1,1000000,0.082431675,-0.176388902,0.2490232655,-0.396617894,0.5789935945,0.6593012142,0.0043301171
58a57642d,140000,-0.280536973,-0.231568007,0.0713961536,-0.072371843,-0.121890402,-0.096925364,0.0273193656
58a7b0b9b,1666666.66,-0.122049851,-0.336557151,0.1944610866,-0.025636964,0.0159170987,-0.339371582,0.2012732023
58bec6272,950000,-0.027443446,-0.087447361,-0.293075018,-0.255901649,0.252475568,0.4955422593,0.5567786505
58c6ea787,20000000,-0.193303713,-0.421818817,-0.032824343,-0.067483474,-0.349429588,-0.009413991,-0.105350281
58cbcc6bf,89000,-0.301164544,-0.178988365,0.1037000473,-0.067242339,-0.116635444,-0.1123929,-0.001478042
58dbc73bf,360000,0.3019996664,-0.182243295,0.449814511,0.2344212224,0.1466952881,-0.084952765,1.5575896979
58e1ff9a5,12400000,-0.282550637,-0.165148247,0.0490238561,-0.078805639,-0.057611425,-0.118750156,0.0156510336
58f6675c5,20000000,0.3389618611,-1.118858265,-0.96335096,0.2013225042,-1.1022852,-0.570544579,-0.516950648
58f74237f,1600000,-0.087593057,0.2846960678,-0.278351036,-0.057164152,0.6785651741,0.4139778145,1.1343502206
592354562,2000000,0.015398881,0.1576785876,-0.702369234,0.266893162,1.4291505603,-0.395076347,0.0726872721
59345bec0,9000000,0.754642053,-0.668037254,0.2348409336,1.2248285047,1.0538030608,-0.201050586,1.2739061695
5943e5000,1000000,-0.288488938,-0.20215587,0.0987224794,-0.088250775,-0.017094614,-0.151435264,0.0057905758
5957f1e28,21100000,-0.131690949,-0.323574813,-0.057314025,-0.154612417,-0.124882367,0.1075435597,0.0970132186
596f4b2ce,820000,0.6252609386,-0.21672034,1.0373308973,0.261367232,2.8726759012,-2.281858239,0.6256347013
597626924,400000,-0.252167303,-0.240757579,0.1459175163,0.2648860527,-0.197928994,-0.041969439,0.0373614805
597cd29e5,67000,-0.301823747,-0.199019971,0.0952005827,-0.062497864,-0.130838957,-0.121473164,-0.002482842
598718f48,294000,-0.290729414,-0.235752838,0.116492577,-0.095910847,0.007616905,-0.230011467,-0.017886747
5997a2eec,32000000,2.3821289413,-3.790141818,-0.845637639,3.1773225068,2.5677235199,0.1982146846,3.4632193174
59ae6ce3b,200000,-0.297534128,-0.180280463,0.128400595,-0.192778657,-0.115395148,-0.057605178,-0.008517646
59ba20c19,40000000,-0.135611445,-0.661503261,-0.136967429,0.0463896532,-0.374247628,-0.133460055,0.0191777979
59c3602e9,11550000,1.5394472743,-0.544052376,-1.771179792,-1.624000619,3.0285280301,1.0631278984,0.7188064718
59ccca8d7,3080000,-0.154071058,0.0270403088,-0.118582382,0.0047156627,0.2409511201,-0.196096799,-0.276202228
59f52b75a,695333.34,2.0065383783,-1.763287374,3.4349066953,-1.295639485,4.4616424926,6.1754531414,-7.221284806
59fa79dda,10000000,0.3412094399,-0.349964419,0.4427498522,-0.423705752,2.1392115061,-2.298206855,1.1415713263
59ff9031d,400000,0.3027829724,-0.882961773,-0.729758685,-0.17536003,-0.294830822,0.1117176715,-0.346902424
5a0e7b58d,16506000,1.7549819866,-1.591435563,-1.171497006,-0.11137401,7.1546538883,-1.712285904,-3.750713629
5a14a5a38,1200000,-0.29187621,-0.214391916,0.0950817117,-0.063986446,-0.120029034,-0.171712351,0.0109957181
5a159836b,6000000,0.6528280319,-1.285402226,-1.01408853,0.5009411392,-0.257622331,-0.762459236,0.2926100784
5a1ca6faa,13736666.66,-0.163098926,0.0188682402,-0.133760036,0.4046431344,-0.440676293,0.0320946096,0.0732471852
5a1d4b482,8680000,1.5938372072,-0.90373405,-0.932881766,-0.21199523,2.2413734816,-2.115939874,-2.608053049
5a28faa4c,1400000,-0.284659852,-0.147523332,0.093515361,-0.109085695,-0.229276538,0.0151236981,-0.030069663
5a2b6a283,40000,0.2753881754,-0.464922859,0.2540976374,-0.364765895,1.637849808,0.2688675241,-1.071253007
5a2d49fc7,2000000,0.4977703915,-0.271421562,0.9323994782,-1.062644026,-0.625920164,0.0564703436,-0.791197249
5a6e2938f,184000,0.3914239977,-0.189064322,0.0840234596,-0.434801346,2.6754823265,1.4665654895,0.1476956749
5a70f3c84,3200000,0.4714998507,0.0364272062,0.0881053606,0.2200076987,3.0773057458,-0.664627576,2.5384596009
5a7e6ddaf,30000,0.6351708449,-0.560436475,-1.203364724,-0.155221759,-0.131745477,0.1084269778,1.5468354635
5a90094e1,466666.66,-0.312647047,-0.175153544,0.0995697155,-0.058082322,-0.131409605,-0.11789356,-0.019461139
5aa5e52bb,20000000,0.1296785852,-0.380548508,-0.137494437,-0.16918825,0.9700909739,0.2232381991,0.3788228342
5aaa3045a,2000000,0.4191892008,-0.741895506,0.1382201471,1.7897997272,-0.614113228,-0.599221188,-0.375748845
5aaa57d2b,2210000,0.4983933326,0.2463852929,-0.171543928,-0.526830354,-0.716340645,1.5710567392,-0.761859766
5aab7cc72,20000000,2.6231759624,-3.198046217,-3.244762487,-1.408169085,-0.963790473,2.4145733405,1.4060113783
5aad1c2b3,800000,-0.224734256,-0.260458141,0.2189739155,-0.023029689,0.0156039169,0.0243987296,0.2042042129
5accea791,16000000,5.3675250366,-3.796964337,-6.641382638,-0.55940111,1.3521274061,7.1892396698,-2.500526827
5b04cab4f,3812000,0.5533914857,-0.385604587,-0.035072497,-0.49160954,1.9256491927,2.6255624244,2.3340618906
5b07d09fe,1000000,-0.247155599,-0.110625576,0.0043118742,-0.093285892,-0.254441995,0.1681799208,0.0569131445
5b17bbba4,233333.34,-0.180546312,-0.308747244,0.0365288557,-0.074672694,0.020958312,-0.022751323,-0.195123105
5b2145d99,6050000,-0.312135251,-0.174197687,0.0980237718,-0.057131921,-0.131941271,-0.115333914,-0.014457787
5b25b70dd,10000000,-0.194115666,-0.285728221,0.2810954669,-0.081494081,0.5429489192,0.4167897621,0.6224527462
5b282ccba,770000,-0.313396288,-0.181212571,0.1065454525,-0.060059747,-0.130956974,-0.110540504,-0.012828379
5b2a7a4ed,1000000,1.0197801706,-1.402504392,-1.986417525,0.6288303679,0.4421422251,0.2025220375,-0.70426371
5b2d06dbb,20000000,11.182670845,-13.77943938,-18.9369076,1.6351718452,0.2533850284,-12.33807821,-3.920461853
5b34e2ff3,1000000,-0.31282675,-0.18024637,0.0997998419,-0.059163772,-0.140428525,-0.121150021,-0.018149448
5b540b47e,200000,-0.164962589,-0.291154111,0.0036720386,-0.124730051,-0.049401185,0.2223204104,-0.037412098
5b59190fb,2000000,0.2802405135,-1.192229104,-0.606157319,0.1522965439,0.04571378,-0.014766779,0.4290142166
5b5c5f500,10000000,0.5155266462,-1.53498825,-1.240244132,0.1799979931,-1.572723654,0.0603336286,1.1702713004
5b74875d4,707000,0.46806116,-0.68807246,-0.438120157,-0.628749397,1.1542890981,-0.19432197,0.0013937635
5b80d57e1,600000,-0.11667415,-0.325214404,-0.076493893,0.1163810068,-0.069676178,-0.159757582,0.0640198002
5b97f1d22,375000,1.2336058183,-0.195837905,-1.348446236,1.775186004,-0.313244211,-1.36901195,-0.298115565
5ba1cf990,13900000,0.3187764242,-0.408809273,-0.339040174,-0.553852778,1.3042737432,-0.180370903,0.362896752
5bb23fc41,400000,-0.29832355,-0.14720538,0.0643928123,-0.057927483,-0.081086029,-0.114199066,-0.0061582
5bb483492,400000,1.5810031396,-1.866936901,-2.561634978,0.6890617641,1.7780750502,0.0182295593,-0.10577685
5bbcd839d,600000,-0.302401139,-0.178890111,0.129512198,0.0138278069,-0.1122909,-0.095251287,-0.080388688
5bc038a90,3824666.66,2.6247359745,-0.347088168,-4.083822125,-0.612706414,-0.824336164,0.5733520695,0.1608258787
5bd4cc8c0,20000000,-0.156208711,0.1671745917,0.0554483467,-0.096107326,0.3642067948,-0.070443043,0.8422955639
5be85da32,2000000,-0.296264782,-0.206554726,0.0859897463,-0.055996054,-0.131401887,-0.092533507,0.0181100493
5be9ead29,5800000,-0.100098524,0.1420160389,-0.175035639,0.0740194094,0.7962434769,0.4026151018,0.6495122816
5bf3eae5a,3200000,-0.311212356,-0.179287162,0.0983692151,-0.060801665,-0.135304467,-0.119991783,-0.019908108
5c15d7127,1000000,0.32256537,-0.716078193,0.9891541626,-0.480307575,1.1328042394,-0.397742125,2.1023647795
5c1b0a9c5,2026000,0.2764126219,-0.527208222,-0.781654194,0.0007897151,0.5737664995,-0.573507728,0.4743676717
5c28d45af,228571.42,-0.267202099,-0.20104922,0.1381331173,-0.117465352,0.0198663659,0.1007552035,-0.212670563
5c4250fbd,6000000,0.3844480586,-0.628933789,0.8724271375,0.4329584337,1.3763444251,-2.652988119,-0.023578152
5c544b16c,2968000,-0.147243894,-0.02050448,-0.382942962,0.129256201,-0.467698886,0.2813656047,0.2582519469
5c7af231b,200000,-0.275301838,-0.211979349,0.0553972759,-0.065597127,-0.095795088,-0.173471884,-0.086383541
5c90d73cc,10000000,0.9395639879,0.0011742486,0.003906158,-0.224933421,3.1363619785,-1.951734318,2.4148361622
5caabd92b,600000,0.2142979371,0.1852139963,0.2010905901,0.7596965182,-0.347528036,-0.264841301,1.3292083139
5ccd13c0b,850000,-0.290407959,-0.211388882,0.1326332879,-0.092999039,-0.099401078,-0.156032811,-0.049895682
5ccf33ab5,200000,-0.135393891,-0.408503276,-0.142583832,-0.153647274,-0.507750784,-0.065347176,0.2290278667
5d141af8a,28000000,0.0677478996,-0.826674861,-0.529762156,0.0409922517,-0.526132074,-0.038678583,0.2087984061
5d16765bd,980000,-0.16486984,-0.343988776,0.0820493447,-0.07348067,-0.045746046,-0.107886602,0.0172430681
5d27825b3,22800000,0.8817386984,-0.680334465,1.8845575611,-1.999261328,6.2669838555,1.2346856155,-2.057397031
5d28bd4a4,1600000,-0.296279679,-0.136661933,0.0701700309,-0.073382824,-0.063983414,-0.015381202,0.0811541455
5d36e6825,5828500,-0.268898347,-0.16217417,0.1265206441,-0.100285915,-0.018468622,-0.2350773,-0.024831051
5d3b86f77,1100000,-0.184698262,-0.470133273,-0.067733501,-0.132607981,-0.459613682,-0.049922176,0.2214104481
5d47a2805,800000,-0.30976312,-0.181354925,0.1122112978,-0.060750028,-0.115242451,-0.094069401,0.0115741109
5d4e32f26,120000,-0.281965095,-0.246771744,0.0766702278,-0.022534145,-0.192470881,-0.138403306,-0.106528586
5d542a2bc,1400000,-0.299772144,-0.146059273,0.0721417792,-0.0534013,-0.088713638,-0.099415328,0.0058186576
5d6b402ba,15000000,-0.295156652,-0.195456407,0.1091304924,-0.09765175,-0.043030653,-0.142320353,-0.037931663
5d7598871,1000000,-0.291875827,-0.139060681,0.115158795,-0.050385066,-0.092646734,-0.146523965,0.0629172241
5d83ef08b,8000000,-0.207585613,-0.202936794,0.308824224,-0.09345411,0.2745777851,0.0186810337,0.3399959666
5d866d8cd,2000000,-0.244654784,-0.22656806,0.0720088174,-0.124980076,0.1693435379,-0.249724409,-0.099353374
5d8cd7c69,1887000,0.8249969728,-1.137444277,-0.987064029,-0.505398952,0.5082126655,0.6804446911,-0.584888914
5dae9db78,10000000,-0.314456649,-0.179115674,0.1033877364,-0.059421594,-0.138069844,-0.121037884,-0.022587735
5dafa76d3,2040000,1.5067538356,-2.593725472,0.3774606874,-0.53080741,2.8452847016,0.6908715775,3.778580935
5db3f5811,400000,0.6224321629,-0.639986245,0.9491089705,1.8366580256,-0.593027062,-0.878739442,-0.194931947
5dc2b2515,7954000,-0.085964711,0.1422686792,-0.011249031,-0.007274933,0.6800046327,0.1869413747,0.6129854486
5dd45e8e4,2000000,-0.128592969,-0.466988475,0.1397972901,-0.25450164,0.6358164926,-0.110434275,-0.460839891
5df34d330,3900000,-0.150002568,-0.222435885,-0.07336943,-0.094353343,0.3750166357,-0.075378117,0.1287334959
5dfe81d59,35000000,2.232692159,-2.155089313,-3.934885694,-0.235508073,1.2884895703,-1.843260264,0.3879207874
5e01a4774,14666666.66,0.3755984346,-1.085426102,0.3451018353,-0.277252273,1.3806322252,-0.695372681,0.6301701714
5e067bb47,24000000,23.024878346,-10.31803766,13.458812611,-11.73156257,-2.753013886,2.1220401895,3.4133723226
5e1092b5d,12000000,0.1073142987,-0.910418195,-0.093043601,-0.38503378,1.3484367389,-0.749371724,-0.030823589
5e2d3d770,37662000,-0.112863955,-0.286262391,-0.214718072,-0.090017519,-0.062620261,0.3237906054,0.6777645687
5e34b2e3f,10000000,0.3335256056,-0.941040366,1.3784241198,0.747165426,1.0112003245,-0.707296437,0.3904696026
5e5200c9f,200000,-0.279672365,-0.220166187,0.1277052698,-0.084244881,-0.00679852,-0.042065541,-0.141749781
5e67266d6,400000,-0.293517028,-0.193681427,0.1114689179,-0.068600703,-0.041219791,-0.071612213,-0.078845913
5e67b7219,4500000,-0.232591815,-0.170060642,0.1962595346,-0.048201517,-0.118941475,-0.426797893,-0.171605348
5ea3ca394,3742000,0.7252155488,-0.58320191,1.0064329801,0.083452341,-0.001259325,-0.073077455,0.6607059332
5ea99cb21,1240000,0.1936978655,-0.466071999,0.5702485643,0.7136493253,1.0059648071,0.1670701558,-1.826632885
5ea9ed384,600000,0.4625597613,0.3062303486,-0.243246715,-0.497460575,-0.543828192,0.6997886637,0.6316115379
5eb559128,2840000,1.5244687742,-1.714617326,1.1397677819,-1.631371061,0.2789758391,0.547278023,-0.659638703
5ebef255b,400000,0.3619101239,-0.91421669,-0.054445975,0.3274192139,-0.167874873,0.6351253912,-0.048927696
5ebfe2bc7,10933333.34,20.580702096,-24.74611808,-33.99320617,2.4122974553,4.0716948588,-22.95768344,-6.899168817
5ecb0a9c4,1000000,-0.11356461,-0.359579283,0.1562787656,-0.469671482,0.6736036414,-0.5238806,-0.08492155
5ee96ad16,8266666.66,0.5723856996,-0.842671372,-0.668419465,-0.20955449,1.5772124246,-0.463600485,-0.300396346
5f0d80b7c,800000,7.1398952594,-2.545809273,7.4770645042,-8.959944235,-7.967375577,2.7252115667,-10.27285498
5f2e59e53,3740000,0.8711650484,-0.521048134,0.491909816,3.8911747805,0.1714245949,2.7902856888,-1.819786088
5f36db06e,2116666.66,0.3586676999,-0.764047633,0.0365738295,-0.634471575,0.4687714788,0.6279652177,0.7138174523
5f3dfc235,8000000,0.5937393368,-1.658978204,-1.245400044,-0.178637607,-0.649639586,0.021954438,1.383368679
5f3ed03cc,1600000,-0.314456649,-0.179115674,0.1033877364,-0.059421594,-0.138069844,-0.121037884,-0.022587735
5f599d68a,1000000,0.4303787786,-0.940778623,-0.551630689,-0.08180468,1.1225341194,-1.120734787,-0.80058583
5f5fd7790,180000,1.1738494768,-1.336378769,-0.617417825,-1.193034575,4.5071429297,1.5595146741,-1.452490248
5f6645b90,800000,0.1041278411,-0.933255079,0.5876901954,1.5838078892,-0.244742328,0.1333255588,-1.19164727
5f76a8fb9,17500000,0.5956191502,0.1761900616,-2.342195347,0.7126051813,-0.393444009,0.8282010505,-0.484479183
5f83fc199,10000000,-0.12338262,-0.620647005,0.2764625468,-0.32962677,0.9897517757,-0.457869216,0.2703547083
5f8e1bf6d,650000,0.6979662836,-1.193070769,-0.142932592,1.7732146406,-1.007936566,0.0299545005,-0.196686264
5f932d8f6,1000000,-0.245804691,-0.272920382,0.0609871906,-0.032381994,-0.063343854,0.0331239334,0.0997035157
5fb508dde,400000,-0.303786927,-0.182560163,0.1107124405,-0.057184649,-0.108987127,-0.139987685,-0.023669483
5fd3e7fb5,34000000,-0.043686931,-0.714550032,0.9098353536,-0.222771236,1.6784393172,2.5607029759,2.4701578666
5fd3f4eec,20000000,-0.033812116,-0.419905916,0.0744529801,-0.143685372,0.1743736131,-0.189277575,0.7898951988
5fd4a3728,10205333.34,0.0406111313,-0.168905171,0.13012983,-0.483967513,0.2942167434,1.183751889,-0.581794443
5fefa441c,13333333.34,1.7761492115,-2.761833623,-3.198587836,0.2875825147,0.1323251247,-2.038787209,-0.38509568
600905d19,4000000,-0.244072744,-0.338433051,-0.026230898,-0.055927335,-0.282043874,-0.116601679,0.1015654062
603191d5c,1000000,-0.27513761,-0.206388303,0.0284629997,-0.043105502,-0.1523603,-0.126825946,-0.05180242
6031b37f0,4000000,-0.273099067,-0.226107264,0.0997232723,0.0113386174,-0.186485671,-0.056032458,-0.019298135
60424973e,30000000,-0.233429548,-0.154557841,0.1335931603,0.0313776294,0.0881776183,-0.063218362,0.0070963442
606db3b53,1000000,-0.280295887,-0.16634866,0.1011529042,-0.047275525,0.0444918127,0.0560207088,0.1455725211
6077e5e77,100000,-0.248452314,-0.248524265,0.0037035618,-0.05408942,-0.107987665,-0.181078887,-0.019391465
6081c94c4,4000000,0.2797397327,-0.096380372,-0.200379011,-0.200551053,2.1408484286,0.1163359486,0.519956913
60a6b55cd,7000000,-0.160214101,-0.11940227,-0.073461745,-0.166049062,0.4838562247,-0.201104164,0.042477746
60b8721e8,7000000,-0.126099122,0.1822641341,0.0387245921,-0.249402546,0.4444819224,0.2410151107,0.9950809566
60c9b7105,16200000,1.6640669416,-0.689793801,0.166739608,1.6900821914,3.9478688561,-2.866885545,0.9976828413
60cda2bf5,20000000,-0.003318889,-0.399384864,0.4316630635,-0.183883318,1.148871149,1.5701708446,1.6242999509
60ce516ed,1060000,0.0181447575,-0.337743562,0.3408730126,-0.255150446,-0.055180908,-0.72583002,0.2249162127
60d4f04e2,20000000,1.1947175082,-1.990798234,-1.218809807,-0.321662404,3.109294421,-4.462063009,-3.393156067
60d7e5008,40000,-0.224436211,-0.258484876,0.0487933508,-0.114754706,-0.040533811,0.0120062459,-0.080572854
60e9e9737,409200,-0.29761891,-0.181725501,0.091415717,-0.064718272,-0.102628379,-0.092057614,-0.022120833
60ff5d25b,175000,-0.310966738,-0.179618783,0.0953234577,-0.054926706,-0.12826557,-0.11888739,-0.034706497
61017ca6f,2000000,0.2065841087,-1.045890369,-0.873131348,-0.083294076,-0.655529727,-0.534692683,0.7428149684
6128d260d,2000000,0.744437441,-0.399168158,-1.211279841,-0.378249057,0.6163793818,1.4458425561,0.1612908603
612c35a1b,3000000,-0.172352681,-0.379741739,0.026541813,-0.005420855,-0.28715423,0.0685301791,-0.245451623
61408f51e,17416000,0.5795464549,-2.425965497,-0.917453654,0.6323352246,-0.916443351,0.1865775452,-0.758171223
6140cde1e,500000,-0.294143397,-0.163803106,0.1313354341,-0.07839314,-0.08650156,-0.151233965,0.0763149215
61462a1f8,58000,-0.281786651,-0.217052698,0.124339543,0.0457963396,-0.169684934,-0.090724045,0.0082761406
614c405a5,430000,0.4720732695,-0.457447325,-0.272631802,-0.108307419,0.9589483203,1.2406632615,-0.548344689
61636fa41,2090000,0.9073940695,-0.530614189,-1.22163698,-0.062733564,1.1539908281,0.5386386985,1.3013467468
616f6bbac,60000,-0.309515891,-0.183999817,0.0954448052,-0.057955838,-0.134109845,-0.126260875,-0.028034139
61759c2fa,13866666.66,0.9271962139,-0.318849554,1.4334643445,1.7973529288,2.6575361467,-2.232369425,-1.334943792
619dfb36e,5000000,0.1858748644,-0.306714137,-0.304879389,-0.119644499,-0.837979199,0.404286936,-1.043994084
61acae7c6,76000,-0.262239647,-0.186887191,0.0375827751,-0.083583034,-0.020435259,-0.189986077,-0.120709486
61b8d1d08,35000,-0.23100034,-0.248020583,0.0463959659,-0.107178116,-0.075645924,0.0237926244,-0.090269868
61bf015c1,20000000,-0.131604208,0.0131326033,-0.293705179,0.074141026,-0.205906713,-0.412471068,-0.790400846
61d066238,40000,-0.267474459,-0.158996859,0.142744229,0.1141681499,-0.210825462,-0.063121579,-0.029975559
61d0e6a43,31257000,-0.143251396,-0.347479319,0.7074335912,1.2123059331,-0.313825179,0.6209357352,-0.251138228
61d862406,200000,-0.307473819,-0.170122961,0.0998379563,-0.054637812,-0.105337821,-0.092178408,0.0146401933
61f421393,1050000,0.2891242397,-0.746702274,0.3650848137,1.2934065418,-1.212785695,0.0966371266,-0.133884186
61fcbf503,1000000,-0.302314938,-0.166700926,0.0848404106,-0.055719304,-0.083592866,-0.120812969,-0.001440624
61fef5ea9,2000000,0.1712884112,0.0361747251,-0.745851458,0.2740487705,0.4524575005,-0.34966606,-0.958262609
